<TICKER>,<DTYYYYMMDD>,<FIRST>,<HIGH>,<LOW>,<CLOSE>,<VALUE>,<VOL>,<OPENINT>,<PER>,<OPEN>,<LAST>
Sabzevar.Steel,20220530,27020.00,27300.00,27010.00,27100.00,64726827960,2388086,2466,D,27120.00,27120.00
Sabzevar.Steel,20220529,27150.00,27420.00,26900.00,27120.00,68746439940,2534992,2432,D,27430.00,27190.00
Sabzevar.Steel,20220528,27600.00,27650.00,27250.00,27430.00,65394015300,2383760,2250,D,27560.00,27300.00
Sabzevar.Steel,20220525,27420.00,27990.00,27420.00,27560.00,45037308800,1634016,2294,D,27480.00,27490.00
Sabzevar.Steel,20220524,27330.00,27750.00,27310.00,27480.00,52714463340,1917936,2098,D,27440.00,27490.00
Sabzevar.Steel,20220523,28000.00,28220.00,27200.00,27440.00,69866667550,2546235,2402,D,28020.00,27340.00
Sabzevar.Steel,20220522,27990.00,28220.00,27950.00,28020.00,100389717220,3583163,2148,D,27990.00,27980.00
Sabzevar.Steel,20220521,28000.00,28380.00,27900.00,27990.00,82060054480,2931603,2510,D,27920.00,27980.00
Sabzevar.Steel,20220518,28310.00,28320.00,27410.00,27920.00,92547466160,3314977,5616,D,28680.00,28010.00
Sabzevar.Steel,20220517,28700.00,28870.00,28300.00,28680.00,148377117190,5172933,4422,D,28190.00,28370.00
Sabzevar.Steel,20220516,27990.00,28780.00,27900.00,28190.00,170162931190,6037283,11642,D,28000.00,28670.00
Sabzevar.Steel,20220515,28020.00,28130.00,27900.00,28000.00,80310306620,2868580,4014,D,28010.00,27990.00
Sabzevar.Steel,20220514,28030.00,28140.00,27960.00,28010.00,132766365430,4739808,3879,D,28020.00,28010.00
Sabzevar.Steel,20220511,27710.00,28130.00,27710.00,28020.00,88243875750,3149126,3848,D,27850.00,28020.00
Sabzevar.Steel,20220510,28000.00,28020.00,27510.00,27850.00,72741108960,2611506,2688,D,27880.00,27870.00
